TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
25.5625,51,14.073,6.34095,4.65902,977,50,41.267134,605.357114
25.5625,51,15.859,6.55885,4.12123,974,50,41.267134,605.357114
25.5625,51,17.012,6.35911,3.67297,971,50,41.267134,605.357114
25.5625,51,13.167,6.41358,2.72852,932,50,41.267134,605.357114
25.5625,51,17.1,6.4045,2.71839,935,50,41.267134,605.357114
25.5625,51,13.696,6.51345,2.45855,944,50,41.267134,605.357114
25.5625,51,13.616,6.80852,2.46772,922,50,41.267134,605.357114
25.5625,51,14.657,6.37273,2.6094,965,50,41.267134,605.357114
25.625,51,14.537,6.50437,4.65902,976,50,41.267134,605.357114
25.5625,51,14.577,6.61786,7.45532,1059,50,41.267134,605.357114
25.5625,51,14.257,6.39543,1.71137,1010,50,41.267134,605.357114
25.5625,51,17.044,6.35003,5.80358,1059,50,41.267134,605.357114
25.5625,51,17.365,6.37273,4.06044,1031,50,41.267134,605.357114
25.5625,51,14.898,6.39543,3.72795,1008,50,41.267134,605.357114
25.5625,51,13.96,6.59516,2.14186,964,50,41.267134,605.357114
25.625,51,12.006,6.56339,2.20674,976,50,41.267134,605.357114
25.5625,51,14.858,6.78582,2.23156,955,50,41.267134,605.357114
25.5625,51,15.538,6.53161,59.69703,1042,50,41.267134,605.357114
25.5625,51,14.721,6.63148,2.32496,962,50,41.267134,605.357114
25.625,51,13.768,6.70865,2.39529,976,50,41.267134,605.357114
25.5625,51,13.296,6.69503,2.29056,983,50,41.267134,605.357114
25.625,51,13.424,6.53161,2.3077,944,50,41.267134,605.357114
25.5625,51,14.185,6.76312,2.4222,944,50,41.267134,605.357114
25.5625,51,13.68,6.51345,2.27355,986,50,41.267134,605.357114
25.5625,51,14.809,6.41812,2.98314,996,50,41.267134,605.357114
25.625,51,16.427,6.41812,2.46772,965,50,41.267134,605.357114
25.625,51,13.896,6.21839,2.65839,923,50,41.267134,605.357114
25.625,51,15.362,6.37727,62101.10156,1073,50,41.267134,605.357114
25.625,51,17.284,6.37273,4.55623,986,50,41.267134,605.357114
25.625,51,11.662,6.39089,2.47693,947,50,41.267134,605.357114
25.625,51,15.538,6.13214,80.35318,1047,50,41.267134,605.357114
25.625,51,15.803,6.4045,2.82137,973,50,41.267134,605.357114
25.625,51,17.461,6.56339,8.12741,990,50,41.267134,605.357114
25.625,51,13.752,6.54977,2.68822,939,50,41.267134,605.357114
25.625,51,15.402,6.48622,2.68822,955,50,41.267134,605.357114
25.625,51,15.33,6.36819,770.75952,1040,50,41.267134,605.357114
25.625,51,15.691,6.52253,552.42542,1040,50,41.267134,605.357114
25.625,51,16.572,6.2547,19753.62109,1065,50,41.267134,605.357114
25.6875,51,14.385,6.26832,16.30528,1007,50,41.267134,605.357114
25.625,51,16.692,6.31372,7.88685,991,50,41.267134,605.357114
25.625,51,15.474,6.41358,4.85358,966,50,41.267134,605.357114
25.625,51,12.703,6.32733,9.30709,980,50,41.267134,605.357114
25.625,51,14.529,6.4499,232.27081,1011,50,41.267134,605.357114
25.6875,51,13.296,6.4045,2.6683,898,50,41.267134,605.357114
25.625,51,13.167,6.17299,13.81905,990,50,41.267134,605.357114
25.625,51,16.572,6.20477,34.68159,1008,50,41.267134,605.357114
25.625,51,16.139,6.32733,10.8686,1006,50,41.267134,605.357114
25.6875,51,16.732,6.12306,0,1097,50,41.267134,605.357114
25.625,51,16.067,6.0822,227.72464,1041,50,41.267134,605.357114
25.625,51,12.35,6.17753,33.03748,997,50,41.267134,605.357114
25.6875,51,16.139,6.10944,105.77525,1021,50,41.267134,605.357114
25.6875,51,16.243,6.37273,1049.04236,1037,50,41.267134,605.357114
25.625,51,16.115,6.37273,6.46705,976,50,41.267134,605.357114
25.625,51,14.697,6.43174,4.15197,1000,50,41.267134,605.357114
25.6875,51,16.243,6.43174,254.04169,1062,50,41.267134,605.357114
25.625,51,15.346,6.44082,2.90653,994,50,41.267134,605.357114
25.625,51,14.545,6.13214,69.93394,1047,50,41.267134,605.357114
25.625,51,15.811,6.3001,18.17366,1011,50,41.267134,605.357114
25.625,51,15.37,6.32733,7.10092,990,50,41.267134,605.357114
25.625,51,16.291,6.32733,9.30709,992,50,41.267134,605.357114
25.625,51,14.986,6.37273,8.63143,967,50,41.39642,613.1428
25.625,51,14.914,6.31372,9.13322,986,50,41.39642,613.1428
25.625,51,16.612,6.44082,4.22983,961,50,41.39642,613.1428
25.625,51,16.796,6.39997,4.29317,964,50,41.39642,613.1428
25.375,51,40.048,5.2197,0.43724,2438,50,41.39642,613.1428
25.375,51,40.048,5.2424,0.18302,1554,50,41.39642,613.1428
25.375,51,40.048,5.23786,0.89522,1497,50,41.39642,613.1428
25.3125,51,40.048,5.2424,50.22834,1451,50,41.39642,613.1428
25.4375,51,35.819,5.25148,34842.59375,2459,50,41.39642,613.1428
25.375,51,37.933,5.25602,21.41187,1665,50,41.39642,613.1428
25.375,51,38.59,5.25148,1714.29333,1646,50,41.39642,613.1428
25.375,51,38.166,5.4149,0,1623,50,41.39642,613.1428
25.4375,51,35.987,5.25602,0,1555,50,41.39642,613.1428
25.375,51,34.545,5.24694,0,1526,50,41.39642,613.1428
25.4375,51,33.784,5.25148,0,1495,50,41.39642,613.1428
25.375,51,32.535,5.41944,0,1511,50,41.39642,613.1428
25.375,51,34.593,5.2197,0,1465,50,41.39642,613.1428
25.375,51,32.335,5.23786,0,1456,50,41.39642,613.1428
25.375,51,30.565,5.24694,0,1438,50,41.39642,613.1428
25.375,51,32.199,5.25148,0,1409,50,41.39642,613.1428
25.4375,51,36.996,5.25148,0,1794,50,41.39642,613.1428
25.4375,51,32.591,5.23786,0,1705,50,41.39642,613.1428
25.4375,51,32.647,5.23332,0,1646,50,41.39642,613.1428
25.4375,51,32.527,5.2424,0,1608,50,41.39642,613.1428
25.4375,51,31.117,5.23786,0,1563,50,41.39642,613.1428
25.4375,51,30.669,5.25148,0,1525,50,41.39642,613.1428
25.4375,51,31.494,5.25148,0,1487,50,41.39642,613.1428
25.4375,51,29.98,5.26056,0,1457,50,41.39642,613.1428
25.4375,51,30.068,5.26056,0,1404,50,41.39642,613.1428
25.4375,51,30.004,5.2424,0,1397,50,41.39642,613.1428
25.4375,51,32.142,5.23786,0,1381,50,41.39642,613.1428
25.4375,51,30.092,5.2197,0,1369,50,41.39642,613.1428
25.4375,51,29.051,5.2424,0,1360,50,41.39642,613.1428
25.4375,51,30.236,5.23786,0,1363,50,41.39642,613.1428
25.4375,51,30.196,5.23332,0,1358,50,41.39642,613.1428
25.4375,51,26.271,5.2424,0,1356,50,41.39642,613.1428
25.4375,51,30.14,5.2424,0,1351,50,41.39642,613.1428
25.4375,51,31.077,5.23786,0,1390,50,41.39642,613.1428
25.5,51,28.955,5.27418,0,1375,50,41.39642,613.1428
25.4375,51,28.754,5.25602,0,1351,50,41.39642,613.1428
25.4375,51,27.641,5.25602,0,1403,50,41.39642,613.1428
25.4375,51,29.627,5.25602,0,1382,50,41.39642,613.1428
25.5,51,29.259,5.2424,0,1387,50,41.39642,613.1428
25.4375,51,27.825,5.22424,0,1355,50,41.39642,613.1428
25.4375,51,27.233,5.25602,0,1360,50,41.39642,613.1428
25.4375,51,27.841,5.23786,0,1346,50,41.39642,613.1428
25.5,51,28.578,5.23786,0,1350,50,41.39642,613.1428
25.4375,51,30.605,5.23786,0,1380,50,41.39642,613.1428
25.4375,51,28.21,5.25148,0,1380,50,41.39642,613.1428
25.4375,51,27.281,5.23332,0,1379,50,41.39642,613.1428
25.4375,51,29.411,5.25602,0,1363,50,41.39642,613.1428
25.4375,51,27.096,5.23332,0,1357,50,41.39642,613.1428
25.5,51,25.534,5.23786,0,1338,50,41.39642,613.1428
25.5,51,26.624,5.22424,0,1328,50,41.39642,613.1428
25.5,51,28.13,5.23332,0,1325,50,41.39642,613.1428
25.5,51,26.624,5.25148,0,1323,50,41.39642,613.1428
25.5,51,26.287,5.2424,0,1322,50,41.39642,613.1428
25.5,51,28.29,5.23332,0,2138,50,41.39642,613.1428
25.5,51,31.974,5.26964,0,1662,50,41.39642,613.1428
25.5,51,30.332,5.23332,0,1554,50,41.39642,613.1428
25.5,51,30.452,5.2424,0,1552,50,41.39642,613.1428
25.5,51,26.88,5.26964,0,1483,50,41.39642,613.1428
25.5625,51,27.985,5.26964,0,2842,50,41.39642,613.1428
25.5625,51,28.634,5.27872,0,1942,50,41.39642,613.1428
25.5625,51,28.041,5.26056,0,1840,50,41.39642,613.1428
25.5625,51,26.255,5.27872,0,1722,50,41.39642,613.1428
25.5625,51,28.001,5.28326,0,1697,50,41.39642,613.1428
25.5625,51,27.825,5.27872,0,1606,50,41.39642,613.1428
25.5625,51,27.176,5.27418,0,1567,50,41.39642,613.1428
25.5625,51,24.517,5.27418,0,1520,50,41.39642,613.1428
25.5625,51,23.748,5.43306,0,1733,50,41.39642,613.1428
25.5625,51,25.655,5.31049,0,1702,50,41.39642,613.1428
25.5625,51,28.602,5.29688,0,1555,50,41.39642,613.1428
25.5625,51,26.44,5.29234,0,1502,50,41.39642,613.1428
25.5625,51,27.233,5.29688,0,1471,50,41.39642,613.1428
25.625,51,26.936,5.27872,0,1440,50,41.39642,613.1428
25.625,51,26.119,5.28326,0,1407,50,41.39642,613.1428
25.625,51,25.871,5.32411,0,1391,50,41.39642,613.1428
25.5625,51,27.056,5.31049,0,1377,50,41.39642,613.1428
25.5625,51,25.022,5.32411,0,1351,50,41.39642,613.1428
25.5625,51,25.727,5.34681,0,1330,50,41.39642,613.1428
25.625,51,21.962,5.35589,0,1318,50,41.39642,613.1428
25.5625,51,24.565,5.40582,0,1296,50,41.39642,613.1428
25.5625,51,22.595,5.46938,0,1277,50,41.39642,613.1428
25.625,51,21.466,5.51477,0,1250,50,41.39642,613.1428
25.5625,51,21.586,5.89155,0,1146,50,41.39642,613.1428
25.5625,51,22.002,5.88247,0,1152,50,41.39642,613.1428
25.5625,51,21.153,5.85523,0,1202,50,41.39642,613.1428
25.625,51,21.225,5.86431,0,1143,50,41.39642,613.1428
25.625,51,21.818,5.9778,0,1123,50,41.39642,613.1428
25.5625,51,20.857,5.94148,0,1134,50,41.39642,613.1428
25.625,51,21.93,5.88701,0,1136,50,41.39642,613.1428
25.625,51,22.114,5.87793,0,1194,50,41.39642,613.1428
25.625,51,20.408,5.85977,0,1150,50,41.39642,613.1428
25.625,51,20.905,5.84161,0,1152,50,41.39642,613.1428
25.625,51,22.635,5.85069,0,1142,50,41.39642,613.1428
25.625,51,21.61,5.81437,0,1153,50,41.39642,613.1428
25.625,51,20.857,5.83253,0,1168,50,41.39642,613.1428
25.625,51,23.1,5.79168,0,1226,50,41.39642,613.1428
25.5625,51,26.135,5.84161,0,1173,50,41.39642,613.1428
25.625,51,26.095,5.81891,0,1219,50,41.39642,613.1428
25.625,51,25.342,5.85977,0,1167,50,41.39642,613.1428
25.625,51,26.44,5.79168,0,1168,50,41.39642,613.1428
25.625,51,23.708,5.81891,0,1161,50,41.39642,613.1428
25.625,51,21.642,5.85977,0,1166,50,41.39642,613.1428
25.625,51,24.629,5.86885,0,1145,50,41.39642,613.1428
25.625,51,22.242,5.85977,0,1137,50,41.39642,613.1428
25.625,51,23.356,5.86431,0,1111,50,41.39642,613.1428
25.625,51,23.42,5.87339,0,1127,50,41.39642,613.1428
25.625,51,23.676,5.99595,0,1683,50,41.39642,613.1428
25.625,51,24.613,5.85069,0,1394,50,41.39642,613.1428
25.625,51,24.405,5.86431,0,1296,50,41.39642,613.1428
25.6875,51,25.51,5.84161,0,1313,50,41.39642,613.1428
25.625,51,23.949,5.85977,0,1237,50,41.39642,613.1428
25.6875,51,22.026,5.86431,0,1229,50,41.39642,613.1428
25.6875,51,23.941,5.87793,0,1165,50,41.39642,613.1428
25.6875,51,24.902,5.91424,0,1195,50,41.39642,613.1428
25.625,51,20.985,5.9097,0,1136,50,41.39642,613.1428
25.625,51,23.796,5.9324,0,1129,50,41.39642,613.1428
25.6875,51,22.683,5.90062,0,1125,50,41.39642,613.1428
25.6875,51,23.18,5.93694,0,1131,50,41.39642,613.1428
25.625,51,22.01,5.96872,5063568896,1127,50,41.39642,613.1428
25.6875,51,20.697,5.98233,106153.3203,1129,50,41.39642,613.1428
25.6875,51,23.252,6.0822,0,1153,50,41.39642,613.1428
25.6875,51,21.602,6.1049,789.18585,1092,50,41.39642,613.1428
25.6875,51,19.711,6.25016,87.72758,1078,50,41.39642,613.1428
25.6875,51,19.543,6.31825,18.53043,1047,50,41.39642,613.1428
25.6875,51,19.984,6.28648,0,1111,50,41.39642,613.1428
25.6875,51,19.848,6.26832,47.77636,1114,50,41.39642,613.1428
25.625,51,17.276,6.29102,44.5225,1072,50,41.39642,613.1428
25.6875,51,18.878,6.23201,86.95757,1086,50,41.39642,613.1428
25.6875,51,18.037,6.4272,9290.04492,1087,50,41.39642,613.1428
25.6875,51,19.968,6.37273,10.42472,1022,50,41.39642,613.1428
25.6875,51,18.678,6.36819,19.87723,1037,50,41.39642,613.1428
25.6875,51,19.143,6.42266,6.63847,990,50,41.39642,613.1428
25.6875,51,17.973,6.42266,8.50249,1008,50,41.39642,613.1428
25.6875,51,16.86,6.42266,8.9627,1009,50,41.39642,613.1428
25.6875,51,18.158,6.42266,8.21955,1012,50,41.39642,613.1428
25.6875,51,19.255,6.43628,10.07556,1010,50,41.39642,613.1428
25.6875,51,18.79,6.36819,23.6253,1030,50,41.39642,613.1428
25.6875,51,19.575,6.37273,11.16123,1015,50,41.39642,613.1428
25.6875,51,20.625,6.54523,259772.1719,1079,50,41.39642,613.1428
25.6875,51,19.816,6.42266,7.1543,1008,50,41.39642,613.1428
25.6875,51,5.911,6.27286,0,1098,50,41.39642,613.1428
25.6875,51,20.809,6.27286,66.41728,1044,50,41.39642,613.1428
25.6875,51,18.654,6.23201,39.83778,1040,50,41.39642,613.1428
25.6875,51,19.607,6.23201,0,1105,50,41.39642,613.1428
25.6875,51,19.135,6.25016,90.884,1058,50,41.39642,613.1428
25.6875,51,16.379,6.26832,47.38046,1051,50,41.39642,613.1428
25.75,51,19.063,6.28648,35.97245,1048,50,41.39642,613.1428
25.6875,51,18.774,6.17299,0,1979,50,41.39642,613.1428
25.6875,51,20.592,6.18207,29.04869,1623,50,41.39642,613.1428
25.6875,51,22.371,6.21385,43.25326,1415,50,41.39642,613.1428
25.75,51,20.184,6.32279,16.62347,1323,50,41.39642,613.1428
25.75,51,20.272,6.37273,11.20371,1268,50,41.39642,613.1428
25.75,51,20.993,6.41358,9.03051,1211,50,41.39642,613.1428
25.75,51,21.049,6.39543,8.2505,1168,50,41.39642,613.1428
25.75,51,18.822,6.39997,8.72947,1131,50,41.39642,613.1428
25.6875,51,17.26,6.4045,12.65538,1107,50,41.39642,613.1428
25.75,51,18.926,6.37727,13.29994,1094,50,41.39642,613.1428
25.75,51,18.942,6.37273,13.5051,1078,50,41.39642,613.1428
25.75,51,18.63,6.37273,13.40211,1072,50,41.39642,613.1428
25.75,51,19.039,6.39543,9.73847,1047,50,41.39642,613.1428
25.6875,51,17.821,6.37727,11.24634,1039,50,41.39642,613.1428
25.75,51,17.925,6.39089,13.66113,1071,50,41.39642,613.1428
25.75,51,19.031,6.38181,11.54956,1016,50,41.39642,613.1428
25.75,51,18.734,6.38635,9.66517,1008,50,41.39642,613.1428
25.75,51,20.833,6.38181,11.77134,1008,50,41.39642,613.1428
25.75,51,21.033,6.36819,13.14822,999,50,41.39642,613.1428
25.75,51,19.783,6.39997,10.66445,989,50,41.39642,613.1428
25.75,51,18.278,6.41812,9.27205,979,50,41.39642,613.1428
25.75,51,20.368,6.41358,8549.25,1040,50,41.39642,613.1428
25.75,51,18.926,6.37727,9.59243,993,50,41.39642,613.1428
25.75,51,17.973,6.37727,12.51132,989,50,41.39642,613.1428
25.75,51,19.439,6.45898,5.42701,971,50,41.39642,613.1428
25.6875,51,16.572,6.56339,5.22862,944,50,41.39642,613.1428
25.75,51,17.052,6.53161,3.97094,999,50,41.39642,613.1428
25.75,51,18.19,6.54069,4.09072,991,50,41.39642,613.1428
25.75,51,17.589,6.52253,4.07555,978,50,41.39642,613.1428
25.75,51,16.844,6.51799,199.54185,1023,50,41.39642,613.1428
25.75,51,19.223,6.51799,327.73688,1029,50,41.39642,613.1428
25.75,51,18.662,6.51799,229.98515,971,50,41.39642,613.1428
25.75,51,17.861,6.48622,4.88982,967,50,41.39642,613.1428
25.75,51,16.884,6.46806,4.88982,966,50,41.39642,613.1428
25.75,51,18.614,6.47714,4.64173,971,50,41.39642,613.1428
25.75,51,16.556,6.51345,4.72884,960,50,41.39642,613.1428
25.75,51,16.612,6.50437,4.45573,977,50,41.39642,613.1428
25.8125,51,20.721,5.85069,0,2037,50,41.39642,613.1428
25.8125,51,23.388,5.86885,5291.46436,1519,50,41.39642,613.1428
25.8125,51,24.461,6.22747,0,1412,50,41.39642,613.1428
25.8125,51,22.403,6.04135,1123.521,1302,50,41.39642,613.1428
25.8125,51,20.592,6.16391,0,1264,50,41.39642,613.1428
25.75,51,22.363,6.20477,137.85423,1183,50,41.39642,613.1428
25.8125,51,20.849,6.25016,61.50035,1164,50,41.39642,613.1428
25.8125,51,22.683,6.31372,29.28222,1129,50,41.39642,613.1428
25.8125,51,21.001,6.47714,373.54257,1124,50,41.39642,613.1428
25.8125,51,18.878,6.58154,4.01544,1045,50,41.39642,613.1428
25.8125,51,19.079,6.51799,4.07555,1023,50,41.39642,613.1428
25.8125,51,19.175,6.53161,4.09072,1004,50,41.39642,613.1428
25.8125,51,18.926,6.52707,4.12123,993,50,41.39642,613.1428
25.8125,51,19.295,6.52253,4.18294,1007,50,41.39642,613.1428
25.8125,51,19.183,6.55885,4.09072,994,50,41.39642,613.1428
25.875,51,19.559,6.56793,3.49984,1005,50,41.39642,613.1428
25.8125,51,18.326,6.58154,3.78374,997,50,41.39642,613.1428
25.8125,51,16.564,6.56793,3.81196,990,50,41.39642,613.1428
25.8125,51,19.055,6.58154,3.84038,983,50,41.39642,613.1428
25.875,51,20.336,6.577,71.76852,1040,50,41.39642,613.1428
25.8125,51,18.398,6.76766,4.07555,971,50,41.39642,613.1428
25.875,51,19.175,6.58608,4.07555,963,50,41.39642,613.1428
25.8125,51,17.365,6.5997,3.97094,969,50,41.39642,613.1428
25.8125,51,18.15,6.61332,4.00055,958,50,41.39642,613.1428
25.8125,51,18.15,6.58154,3.91237,967,50,41.39642,613.1428
25.8125,51,17.957,6.577,4.00055,966,50,41.39642,613.1428
25.875,51,17.973,6.59062,3.81196,967,50,41.39642,613.1428
25.875,51,17.469,6.59516,3.85467,963,50,41.39642,613.1428
25.875,51,16.644,6.58608,3.85467,960,50,41.39642,613.1428
25.875,51,16.115,6.61332,3.79782,947,50,41.39642,613.1428
25.875,51,17.677,6.54523,80.70516,1040,50,41.39642,613.1428
25.875,51,18.966,6.51799,3.57871,977,50,41.39642,613.1428
25.875,51,19.415,6.52253,3.76972,976,50,41.39642,613.1428
25.875,51,18.278,6.53161,3.81196,976,50,41.39642,613.1428
25.875,51,18.133,6.52253,3.63227,976,50,41.39642,613.1428
25.875,51,15.867,6.53161,3.81196,966,50,41.39642,613.1428
25.875,51,17.541,6.54977,3.51286,976,50,41.39642,613.1428
25.875,51,18.101,6.52707,3.70036,976,50,41.39642,613.1428
25.875,51,20.28,6.52253,3.85467,971,50,41.39642,613.1428
25.9375,51,22.371,6.51799,117.91445,1031,50,41.39642,613.1428
25.9375,51,20.168,6.47714,354.39481,1042,50,41.39642,613.1428
25.875,51,19.407,6.56339,3.86902,959,50,41.39642,613.1428
25.875,51,18.59,6.54977,3.91237,958,50,41.39642,613.1428
25.875,51,18.206,6.53615,3.81196,949,50,41.39642,613.1428
25.875,51,19.88,6.43174,832.55109,1038,50,41.39642,613.1428
25.875,51,18.926,6.46806,4.64173,1031,50,41.39642,613.1428
25.875,51,19.559,6.44536,4.18294,976,50,41.39642,613.1428
25.875,51,19.727,6.50437,179.4682,1018,50,41.39642,613.1428
25.875,51,19.471,6.577,44.89249,1038,50,41.39642,613.1428
25.9375,51,17.813,6.58608,3.44823,987,50,41.39642,613.1428
25.9375,51,19.759,6.59062,3.35973,986,50,41.39642,613.1428
25.9375,51,18.262,6.61332,3.33487,987,50,41.39642,613.1428
25.9375,51,17.789,6.63602,3.41002,982,50,41.39642,613.1428
25.9375,51,19.703,6.59516,3.47394,979,50,41.39642,613.1428
25.875,51,21.097,6.61786,3.43545,976,50,41.39642,613.1428
25.9375,51,19.263,6.58608,3.43545,977,50,41.39642,613.1428
25.9375,51,18.926,6.61332,3.42271,977,50,41.39642,613.1428
25.9375,51,18.63,6.63602,3.65935,960,50,41.39642,613.1428
25.9375,51,19.559,6.64056,16.30528,1013,50,41.39642,613.1428
25.9375,51,19.92,6.64056,3.52593,963,50,41.39642,613.1428
25.9375,51,17.26,6.61332,3.52593,965,50,41.39642,613.1428
26,51,19.928,6.60424,13.14822,1017,50,41.39642,613.1428
25.9375,51,20.809,6.78582,25.77488,1034,50,41.39642,613.1428
25.9375,51,20.248,6.60424,3.38478,963,50,41.39642,613.1428
26,51,19.783,6.5997,3.44823,958,50,41.39642,613.1428
26,51,20.202,6.59516,28.70214,1007,50,41.39642,613.1428
25.9375,51,19.703,6.56793,3.51286,954,50,41.39642,613.1428
25.9375,51,21.273,6.55885,51.9389,1014,50,41.39642,613.1428
25.9375,51,17.821,6.56339,3.52593,953,50,41.39642,613.1428
26,51,19.799,6.54523,3.34728,959,50,41.39642,613.1428
26,51,18.435,6.52707,3.34728,973,50,41.39642,613.1428
26,51,18.611,6.52707,82.85345,1037,50,41.39642,613.1428
26,51,21.428,6.52707,59.44418,1028,50,41.39642,613.1428
26,51,21.778,6.54069,63.63461,1033,50,41.39642,613.1428
25.9375,51,18.238,6.52253,3.38478,969,50,41.39642,613.1428
26,51,18.306,6.53615,3.3225,972,50,41.39642,613.1428
26,51,18.138,6.54069,3.38478,965,50,41.39642,613.1428
26,51,18.892,6.51799,3.37223,964,50,41.39642,613.1428
25.9375,51,19.295,6.53161,3.38478,962,50,41.39642,613.1428
26,51,16.646,6.51799,3.34728,970,50,41.39642,613.1428
25.9375,51,19.559,6.54069,3.41002,963,50,41.39642,613.1428
26,51,16.128,6.54069,3.42271,960,50,41.39642,613.1428
26,51,17.065,6.56339,3.21326,964,50,41.39642,613.1428
26,51,35.569,6.58154,3.16587,969,50,41.39642,613.1428
26,51,17.674,6.54977,3.02781,986,50,41.39642,613.1428
26,51,18.458,6.55885,3.07315,986,50,41.39642,613.1428
26,51,16.753,6.55885,3.06176,994,50,41.39642,613.1428
26,51,17.819,6.58154,3.15413,986,50,41.39642,613.1428
26,51,15.869,6.49983,3.22522,1001,50,41.39642,613.1428
26,51,16.212,6.50891,162.40306,1053,50,41.39642,613.1428
26,51,17.788,6.46806,182.94225,1054,50,41.39642,613.1428
26,51,16.349,6.49075,139.13947,1044,50,41.39642,613.1428
26,51,14.735,6.50437,3.21326,986,50,41.39642,613.1428
26,51,16.166,6.49075,137.85423,1040,50,41.39642,613.1428
26,51,15.74,6.51345,3.24927,976,50,41.39642,613.1428
26,51,16.082,6.4726,3.24927,981,50,41.39642,613.1428
26,51,17.857,6.47714,3.22522,976,50,41.39642,613.1428
26,51,17.255,6.51799,128.62762,1034,50,41.39642,613.1428
